"HITId","CreationTime","Expiration","NumberOfSimilarHITs","WorkerId","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","WorkTimeInSeconds","Input.query","Input.docA","Input.docB","Input.time","Answer.comment","Answer.bground","Answer.radio"
71,"Wed Apr 14 18:29:37 GMT 2010","Sat Apr 17 18:29:37 GMT 2010",83,1,"Wed Apr 14 20:53:04 GMT 2010","Wed Apr 14 20:53:27 GMT 2010","Wed Apr 21 20:53:27 GMT 2010","Thu Apr 15 02:55:00 PDT 2010",23,"703.001.021-1.1.1","703.001.021-1.1.1","850.008.650-1.2.1",17,"","no","a"
71,"Wed Apr 14 18:29:37 GMT 2010","Sat Apr 17 18:29:37 GMT 2010",83,15,"Wed Apr 14 20:51:46 GMT 2010","Wed Apr 14 20:52:22 GMT 2010","Wed Apr 21 20:52:22 GMT 2010","Thu Apr 15 02:46:36 PDT 2010",36,"703.001.021-1.1.1","703.001.021-1.1.1","850.008.650-1.2.1",17,"","","a"
71,"Wed Apr 14 18:29:37 GMT 2010","Sat Apr 17 18:29:37 GMT 2010",83,6,"Thu Apr 15 00:44:04 GMT 2010","Thu Apr 15 00:44:33 GMT 2010","Thu Apr 22 00:44:33 GMT 2010","Thu Apr 15 02:49:22 PDT 2010",29,"703.001.021-1.1.1","703.001.021-1.1.1","850.008.650-1.2.1",17,"","","a"
71,"Wed Apr 14 18:29:37 GMT 2010","Sat Apr 17 18:29:37 GMT 2010",83,9,"Wed Apr 14 19:07:18 GMT 2010","Wed Apr 14 19:07:48 GMT 2010","Wed Apr 21 19:07:48 GMT 2010","Thu Apr 15 02:48:59 PDT 2010",30,"703.001.021-1.1.1","703.001.021-1.1.1","850.008.650-1.2.1",17,"","","a"
71,"Wed Apr 14 18:29:37 GMT 2010","Sat Apr 17 18:29:37 GMT 2010",83,7,"Wed Apr 14 20:40:53 GMT 2010","Wed Apr 14 20:41:06 GMT 2010","Wed Apr 21 20:41:06 GMT 2010","Thu Apr 15 02:47:38 PDT 2010",13,"703.001.021-1.1.1","703.001.021-1.1.1","850.008.650-1.2.1",17,"","","a"
71,"Wed Apr 14 18:29:37 GMT 2010","Sat Apr 17 18:29:37 GMT 2010",83,5,"Thu Apr 15 03:19:39 GMT 2010","Thu Apr 15 03:20:14 GMT 2010","Thu Apr 22 03:20:14 GMT 2010","Thu Apr 15 02:51:30 PDT 2010",35,"703.001.021-1.1.1","703.001.021-1.1.1","850.008.650-1.2.1",17,"","","a"
71,"Wed Apr 14 18:29:37 GMT 2010","Sat Apr 17 18:29:37 GMT 2010",83,11,"Thu Apr 15 03:55:53 GMT 2010","Thu Apr 15 03:56:17 GMT 2010","Thu Apr 22 03:56:17 GMT 2010","Thu Apr 15 02:57:09 PDT 2010",24,"703.001.021-1.1.1","703.001.021-1.1.1","850.008.650-1.2.1",17,"","","a"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,18,"Thu Apr 15 04:30:29 GMT 2010","Thu Apr 15 04:30:47 GMT 2010","Thu Apr 22 04:30:47 GMT 2010","Thu Apr 15 02:59:22 PDT 2010",18,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","s"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,8,"Wed Apr 14 23:56:51 GMT 2010","Wed Apr 14 23:57:29 GMT 2010","Wed Apr 21 23:57:29 GMT 2010","Thu Apr 15 02:57:16 PDT 2010",38,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"no","no","b"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,9,"Wed Apr 14 19:28:28 GMT 2010","Wed Apr 14 19:28:58 GMT 2010","Wed Apr 21 19:28:58 GMT 2010","Thu Apr 15 02:48:56 PDT 2010",30,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","a"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,10,"Thu Apr 15 03:47:15 GMT 2010","Thu Apr 15 03:48:48 GMT 2010","Thu Apr 22 03:48:48 GMT 2010","Thu Apr 15 02:59:15 PDT 2010",93,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","a"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,7,"Wed Apr 14 20:38:40 GMT 2010","Wed Apr 14 20:38:53 GMT 2010","Wed Apr 21 20:38:53 GMT 2010","Thu Apr 15 02:47:45 PDT 2010",13,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","s"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,3,"Wed Apr 14 19:21:56 GMT 2010","Wed Apr 14 19:22:50 GMT 2010","Wed Apr 21 19:22:50 GMT 2010","Thu Apr 15 02:55:03 PDT 2010",54,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","s"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,1,"Wed Apr 14 20:18:54 GMT 2010","Wed Apr 14 20:19:19 GMT 2010","Wed Apr 21 20:19:19 GMT 2010","Thu Apr 15 02:55:03 PDT 2010",25,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","no","b"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,5,"Wed Apr 14 19:52:00 GMT 2010","Wed Apr 14 19:52:36 GMT 2010","Wed Apr 21 19:52:36 GMT 2010","Thu Apr 15 02:51:21 PDT 2010",36,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","b"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,6,"Thu Apr 15 00:39:54 GMT 2010","Thu Apr 15 00:40:23 GMT 2010","Thu Apr 22 00:40:23 GMT 2010","Thu Apr 15 02:49:28 PDT 2010",29,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","s"
72,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",72,4,"Wed Apr 14 23:07:41 GMT 2010","Wed Apr 14 23:08:15 GMT 2010","Wed Apr 21 23:08:15 GMT 2010","Thu Apr 15 02:54:18 PDT 2010",34,"190.011.224-1.1.1","702.001.476-1.1.1","850.012.545-1.1.1",17,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,8,"Wed Apr 14 23:48:33 GMT 2010","Wed Apr 14 23:49:03 GMT 2010","Wed Apr 21 23:49:03 GMT 2010","Thu Apr 15 02:57:33 PDT 2010",30,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"no","no","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,9,"Wed Apr 14 19:36:27 GMT 2010","Wed Apr 14 19:37:18 GMT 2010","Wed Apr 21 19:37:18 GMT 2010","Thu Apr 15 02:48:54 PDT 2010",51,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,13,"Wed Apr 14 19:22:00 GMT 2010","Wed Apr 14 19:22:09 GMT 2010","Wed Apr 21 19:22:09 GMT 2010","Thu Apr 15 02:54:25 PDT 2010",9,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,4,"Wed Apr 14 23:11:18 GMT 2010","Wed Apr 14 23:11:39 GMT 2010","Wed Apr 21 23:11:39 GMT 2010","Thu Apr 15 02:54:11 PDT 2010",21,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,7,"Wed Apr 14 20:40:31 GMT 2010","Wed Apr 14 20:40:41 GMT 2010","Wed Apr 21 20:40:41 GMT 2010","Thu Apr 15 02:47:30 PDT 2010",10,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,17,"Wed Apr 14 19:04:14 GMT 2010","Wed Apr 14 19:20:55 GMT 2010","Wed Apr 21 19:20:55 GMT 2010","Thu Apr 15 02:58:30 PDT 2010",1001,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,18,"Thu Apr 15 04:41:47 GMT 2010","Thu Apr 15 04:42:08 GMT 2010","Thu Apr 22 04:42:08 GMT 2010","Thu Apr 15 02:59:16 PDT 2010",21,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,1,"Wed Apr 14 20:04:47 GMT 2010","Wed Apr 14 20:05:10 GMT 2010","Wed Apr 21 20:05:10 GMT 2010","Thu Apr 15 02:54:55 PDT 2010",23,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","no","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,6,"Thu Apr 15 00:04:29 GMT 2010","Thu Apr 15 00:04:53 GMT 2010","Thu Apr 22 00:04:53 GMT 2010","Thu Apr 15 02:49:35 PDT 2010",24,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
73,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",62,23,"Wed Apr 14 20:43:29 GMT 2010","Wed Apr 14 20:43:56 GMT 2010","Wed Apr 21 20:43:56 GMT 2010","Thu Apr 15 02:55:55 PDT 2010",27,"702.001.406-1.1.1","702.001.406-1.1.1","850.020.654-1.1.1",12,"","","a"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,20,"Thu Apr 15 06:12:26 GMT 2010","Thu Apr 15 06:14:16 GMT 2010","Thu Apr 22 06:14:16 GMT 2010","Thu Apr 15 02:56:02 PDT 2010",110,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","s"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,6,"Thu Apr 15 01:07:28 GMT 2010","Thu Apr 15 01:07:51 GMT 2010","Thu Apr 22 01:07:51 GMT 2010","Thu Apr 15 02:49:33 PDT 2010",23,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","a"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,9,"Wed Apr 14 19:33:47 GMT 2010","Wed Apr 14 19:34:08 GMT 2010","Wed Apr 21 19:34:08 GMT 2010","Thu Apr 15 02:48:42 PDT 2010",21,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","s"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,4,"Wed Apr 14 23:12:34 GMT 2010","Wed Apr 14 23:12:45 GMT 2010","Wed Apr 21 23:12:45 GMT 2010","Thu Apr 15 02:54:12 PDT 2010",11,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","b"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,8,"Wed Apr 14 23:47:42 GMT 2010","Wed Apr 14 23:48:08 GMT 2010","Wed Apr 21 23:48:08 GMT 2010","Thu Apr 15 02:57:11 PDT 2010",26,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"no","no","s"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,10,"Thu Apr 15 04:42:26 GMT 2010","Thu Apr 15 04:42:43 GMT 2010","Thu Apr 22 04:42:43 GMT 2010","Thu Apr 15 02:59:16 PDT 2010",17,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","b"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,7,"Wed Apr 14 20:42:06 GMT 2010","Wed Apr 14 20:42:16 GMT 2010","Wed Apr 21 20:42:16 GMT 2010","Thu Apr 15 02:47:36 PDT 2010",10,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","s"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,1,"Wed Apr 14 20:34:44 GMT 2010","Wed Apr 14 20:35:02 GMT 2010","Wed Apr 21 20:35:02 GMT 2010","Thu Apr 15 02:55:17 PDT 2010",18,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","no","b"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,18,"Thu Apr 15 04:45:37 GMT 2010","Thu Apr 15 04:45:54 GMT 2010","Thu Apr 22 04:45:54 GMT 2010","Thu Apr 15 02:59:20 PDT 2010",17,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","s"
74,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",32,15,"Wed Apr 14 20:44:50 GMT 2010","Wed Apr 14 20:45:35 GMT 2010","Wed Apr 21 20:45:35 GMT 2010","Thu Apr 15 02:46:32 PDT 2010",45,"400.065.784-1.1.1","450.029.939-1.1.1","450.027.409-1.1.1",9,"","","s"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,9,"Wed Apr 14 19:11:50 GMT 2010","Wed Apr 14 19:12:22 GMT 2010","Wed Apr 21 19:12:22 GMT 2010","Thu Apr 15 02:48:37 PDT 2010",32,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","b"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,1,"Wed Apr 14 20:53:51 GMT 2010","Wed Apr 14 20:54:11 GMT 2010","Wed Apr 21 20:54:11 GMT 2010","Thu Apr 15 02:55:13 PDT 2010",20,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","no","b"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,23,"Wed Apr 14 20:55:31 GMT 2010","Wed Apr 14 20:55:56 GMT 2010","Wed Apr 21 20:55:56 GMT 2010","Thu Apr 15 02:56:06 PDT 2010",25,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","s"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,17,"Wed Apr 14 20:11:24 GMT 2010","Wed Apr 14 20:15:18 GMT 2010","Wed Apr 21 20:15:18 GMT 2010","Thu Apr 15 02:58:26 PDT 2010",234,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","b"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,8,"Thu Apr 15 00:11:22 GMT 2010","Thu Apr 15 00:12:07 GMT 2010","Thu Apr 22 00:12:07 GMT 2010","Thu Apr 15 02:57:32 PDT 2010",45,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"no","no","b"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,6,"Thu Apr 15 01:08:33 GMT 2010","Thu Apr 15 01:09:02 GMT 2010","Thu Apr 22 01:09:02 GMT 2010","Thu Apr 15 02:49:22 PDT 2010",29,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","b"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,15,"Wed Apr 14 20:53:36 GMT 2010","Wed Apr 14 20:54:57 GMT 2010","Wed Apr 21 20:54:57 GMT 2010","Thu Apr 15 02:46:50 PDT 2010",81,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","a"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,5,"Wed Apr 14 19:33:00 GMT 2010","Wed Apr 14 19:33:31 GMT 2010","Wed Apr 21 19:33:31 GMT 2010","Thu Apr 15 02:51:40 PDT 2010",31,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","b"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,4,"Wed Apr 14 22:00:04 GMT 2010","Wed Apr 14 22:00:46 GMT 2010","Wed Apr 21 22:00:46 GMT 2010","Thu Apr 15 02:54:24 PDT 2010",42,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","b"
75,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",101,3,"Wed Apr 14 19:18:45 GMT 2010","Wed Apr 14 19:19:06 GMT 2010","Wed Apr 21 19:19:06 GMT 2010","Thu Apr 15 02:54:56 PDT 2010",21,"703.001.021-1.1.1","456.001.787-1.1.1","850.008.650-1.2.1",14,"","","s"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,17,"Thu Apr 15 07:25:11 GMT 2010","Thu Apr 15 07:27:08 GMT 2010","Thu Apr 22 07:27:08 GMT 2010","Thu Apr 15 02:58:20 PDT 2010",117,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","b"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,4,"Wed Apr 14 23:12:51 GMT 2010","Wed Apr 14 23:13:11 GMT 2010","Wed Apr 21 23:13:11 GMT 2010","Thu Apr 15 02:54:26 PDT 2010",20,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","b"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,7,"Wed Apr 14 20:43:49 GMT 2010","Wed Apr 14 20:44:02 GMT 2010","Wed Apr 21 20:44:02 GMT 2010","Thu Apr 15 02:47:37 PDT 2010",13,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","b"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,8,"Thu Apr 15 00:14:07 GMT 2010","Thu Apr 15 00:14:39 GMT 2010","Thu Apr 22 00:14:39 GMT 2010","Thu Apr 15 02:57:10 PDT 2010",32,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"no","no","b"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,13,"Wed Apr 14 19:20:21 GMT 2010","Wed Apr 14 19:20:33 GMT 2010","Wed Apr 21 19:20:33 GMT 2010","Thu Apr 15 02:54:25 PDT 2010",12,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","b"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,18,"Thu Apr 15 04:28:41 GMT 2010","Thu Apr 15 04:29:16 GMT 2010","Thu Apr 22 04:29:16 GMT 2010","Thu Apr 15 02:59:19 PDT 2010",35,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","s"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,15,"Wed Apr 14 20:32:21 GMT 2010","Wed Apr 14 20:33:50 GMT 2010","Wed Apr 21 20:33:50 GMT 2010","Thu Apr 15 02:46:34 PDT 2010",89,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","b"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,1,"Wed Apr 14 20:02:59 GMT 2010","Wed Apr 14 20:03:22 GMT 2010","Wed Apr 21 20:03:22 GMT 2010","Thu Apr 15 02:54:58 PDT 2010",23,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","no","b"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,9,"Wed Apr 14 20:16:23 GMT 2010","Wed Apr 14 20:17:27 GMT 2010","Wed Apr 21 20:17:27 GMT 2010","Thu Apr 15 02:48:39 PDT 2010",64,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","a"
76,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",21,6,"Thu Apr 15 02:28:16 GMT 2010","Thu Apr 15 02:28:43 GMT 2010","Thu Apr 22 02:28:43 GMT 2010","Thu Apr 15 02:49:32 PDT 2010",27,"703.001.021-1.1.1","850.008.650-1.2.1","850.007.048-1.22.1",15,"","","s"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,9,"Wed Apr 14 20:21:54 GMT 2010","Wed Apr 14 20:22:13 GMT 2010","Wed Apr 21 20:22:13 GMT 2010","Thu Apr 15 02:48:51 PDT 2010",19,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","s"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,8,"Wed Apr 14 23:42:01 GMT 2010","Wed Apr 14 23:42:34 GMT 2010","Wed Apr 21 23:42:34 GMT 2010","Thu Apr 15 02:57:32 PDT 2010",33,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"no","no","s"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,6,"Thu Apr 15 01:15:11 GMT 2010","Thu Apr 15 01:15:32 GMT 2010","Thu Apr 22 01:15:32 GMT 2010","Thu Apr 15 02:49:23 PDT 2010",21,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","b"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,23,"Wed Apr 14 19:33:30 GMT 2010","Wed Apr 14 19:33:44 GMT 2010","Wed Apr 21 19:33:44 GMT 2010","Thu Apr 15 02:56:01 PDT 2010",14,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","b"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,5,"Wed Apr 14 19:48:49 GMT 2010","Wed Apr 14 19:49:15 GMT 2010","Wed Apr 21 19:49:15 GMT 2010","Thu Apr 15 02:51:39 PDT 2010",26,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","b"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,7,"Wed Apr 14 20:46:48 GMT 2010","Wed Apr 14 20:47:04 GMT 2010","Wed Apr 21 20:47:04 GMT 2010","Thu Apr 15 02:47:35 PDT 2010",16,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","b"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,24,"Wed Apr 14 19:59:51 GMT 2010","Wed Apr 14 20:00:14 GMT 2010","Wed Apr 21 20:00:14 GMT 2010","Thu Apr 15 02:58:34 PDT 2010",23,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","b"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,18,"Thu Apr 15 04:46:52 GMT 2010","Thu Apr 15 04:47:14 GMT 2010","Thu Apr 22 04:47:14 GMT 2010","Thu Apr 15 02:59:06 PDT 2010",22,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","b"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,1,"Wed Apr 14 20:10:40 GMT 2010","Wed Apr 14 20:11:01 GMT 2010","Wed Apr 21 20:11:01 GMT 2010","Thu Apr 15 02:56:11 PDT 2010",21,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","no","b"
77,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",52,4,"Wed Apr 14 23:10:47 GMT 2010","Wed Apr 14 23:10:55 GMT 2010","Wed Apr 21 23:10:55 GMT 2010","Thu Apr 15 02:54:26 PDT 2010",8,"600.192.742-1.1.1","600.077.240-1.1.1","600.192.742-1.1.1",11,"","","a"
78,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",40,13,"Wed Apr 14 19:22:27 GMT 2010","Wed Apr 14 19:22:43 GMT 2010","Wed Apr 21 19:22:43 GMT 2010","Thu Apr 15 02:54:13 PDT 2010",16,"190.011.224-1.1.1","850.012.545-1.1.1","451.509.336-1.1.1",18,"","","s"
78,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",40,7,"Wed Apr 14 20:50:12 GMT 2010","Wed Apr 14 20:50:25 GMT 2010","Wed Apr 21 20:50:25 GMT 2010","Thu Apr 15 02:47:46 PDT 2010",13,"190.011.224-1.1.1","850.012.545-1.1.1","451.509.336-1.1.1",18,"","","s"
78,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",40,18,"Thu Apr 15 04:28:54 GMT 2010","Thu Apr 15 04:29:26 GMT 2010","Thu Apr 22 04:29:26 GMT 2010","Thu Apr 15 02:59:08 PDT 2010",32,"190.011.224-1.1.1","850.012.545-1.1.1","451.509.336-1.1.1",18,"","","s"
78,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",40,15,"Thu Apr 15 05:44:59 GMT 2010","Thu Apr 15 05:45:49 GMT 2010","Thu Apr 22 05:45:49 GMT 2010","Thu Apr 15 02:46:38 PDT 2010",50,"190.011.224-1.1.1","850.012.545-1.1.1","451.509.336-1.1.1",18,"","","b"
78,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",40,9,"Wed Apr 14 19:50:05 GMT 2010","Wed Apr 14 20:05:19 GMT 2010","Wed Apr 21 20:05:19 GMT 2010","Thu Apr 15 02:48:47 PDT 2010",914,"190.011.224-1.1.1","850.012.545-1.1.1","451.509.336-1.1.1",18,"","","a"
78,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",40,6,"Thu Apr 15 00:39:16 GMT 2010","Thu Apr 15 00:39:45 GMT 2010","Thu Apr 22 00:39:45 GMT 2010","Thu Apr 15 02:49:32 PDT 2010",29,"190.011.224-1.1.1","850.012.545-1.1.1","451.509.336-1.1.1",18,"","","a"
78,"Wed Apr 14 18:29:38 GMT 2010","Sat Apr 17 18:29:38 GMT 2010",40,4,"Wed Apr 14 23:14:10 GMT 2010","Wed Apr 14 23:14:17 GMT 2010","Wed Apr 21 23:14:17 GMT 2010","Thu Apr 15 02:54:11 PDT 2010",7,"190.011.224-1.1.1","850.012.545-1.1.1","451.509.336-1.1.1",18,"","","b"
